saving to results/2022-03-31_16-15-55_resnet44_m-8
creating model resnet
created model with configuration: {'dataset': 'cifar10', 'depth': 44}
number of parameters: 661338
/scratch/tor213/.env/lib64/python3.8/site-packages/torch/utils/data/dataloader.py:478: UserWarning: This DataLoader will create 8 worker processes in total. Our suggested max number of worker in current system is 2, which is smaller than what this DataLoader is going to create. Please be aware that excessive worker creation might get DataLoader running slow or even freeze, lower the worker number to avoid potential slowness/freeze if necessary.
  warnings.warn(_create_warning_msg(
optimization regime: [{'epoch': 0, 'optimizer': 'SGD', 'lr': 0.1, 'momentum': 0.9, 'regularizer': {'name': 'WeightDecay', 'value': 0.0001, 'log': False, 'filter': {'parameter_name': <function weight_decay_config.<locals>.<lambda> at 0x14f687a4ca60>, 'module': <function weight_decay_config.<locals>.<lambda> at 0x14f687a4c820>}}}, {'epoch': 81, 'lr': 0.01}, {'epoch': 122, 'lr': 0.001}, {'epoch': 164, 'lr': 0.0001}]
data regime: Current: {'datasets_path': '~/Datasets', 'name': 'cifar10', 'split': 'train', 'augment': True, 'input_size': None, 'batch_size': 64, 'shuffle': True, 'num_workers': 8, 'pin_memory': True, 'drop_last': True, 'distributed': False, 'duplicates': 8, 'autoaugment': False, 'cutout': {'holes': 1, 'length': 16}}
 Regime:None

Starting Epoch: 1

Files already downloaded and verified
Files already downloaded and verified
TRAINING - Epoch: [0][0/781]	Time 4.192 (4.192)	Data 3.245 (3.245)	Loss 2.3068 (2.3068)	Prec@1 7.031 (7.031)	Prec@5 42.383 (42.383)	Acc 0.070 (0.070)	
TRAINING - Epoch: [1][150/781]	Time 0.109 (0.112)	Data 0.000 (0.008)	Loss 1.1697 (1.2644)	Prec@1 55.664 (54.108)	Prec@5 94.141 (94.701)	Acc 0.541 (0.532)	
TRAINING - Epoch: [1][160/781]	Time 0.091 (0.112)	Data 0.000 (0.008)	Loss 1.2863 (1.2655)	Prec@1 51.172 (53.994)	Prec@5 95.898 (94.701)	Acc 0.540 (0.533)	
TRAINING - Epoch: [1][170/781]	Time 0.105 (0.112)	Data 0.000 (0.007)	Loss 1.1466 (1.2659)	Prec@1 59.180 (54.014)	Prec@5 97.656 (94.667)	Acc 0.540 (0.533)	
TRAINING - Epoch: [1][180/781]	Time 0.091 (0.111)	Data 0.000 (0.007)	Loss 1.1805 (1.2650)	Prec@1 53.906 (53.986)	Prec@5 96.484 (94.662)	Acc 0.540 (0.533)	
TRAINING - Epoch: [1][190/781]	Time 0.092 (0.110)	Data 0.000 (0.006)	Loss 1.0242 (1.2606)	Prec@1 60.938 (54.164)	Prec@5 96.289 (94.705)	Acc 0.542 (0.534)	
TRAINING - Epoch: [1][200/781]	Time 0.107 (0.110)	Data 0.009 (0.006)	Loss 1.1220 (1.2620)	Prec@1 59.961 (53.996)	Prec@5 95.117 (94.722)	Acc 0.540 (0.534)	
TRAINING - Epoch: [1][210/781]	Time 0.104 (0.110)	Data 0.000 (0.006)	Loss 1.0563 (1.2550)	Prec@1 61.523 (54.314)	Prec@5 96.289 (94.782)	Acc 0.543 (0.535)	
TRAINING - Epoch: [1][220/781]	Time 0.106 (0.109)	Data 0.000 (0.006)	Loss 1.3216 (1.2538)	Prec@1 52.930 (54.444)	Prec@5 90.625 (94.780)	Acc 0.544 (0.535)	
TRAINING - Epoch: [1][230/781]	Time 0.097 (0.109)	Data 0.000 (0.005)	Loss 1.0536 (1.2498)	Prec@1 65.430 (54.638)	Prec@5 97.266 (94.829)	Acc 0.546 (0.535)	
TRAINING - Epoch: [1][240/781]	Time 0.092 (0.108)	Data 0.000 (0.005)	Loss 1.3196 (1.2496)	Prec@1 51.758 (54.646)	Prec@5 94.531 (94.789)	Acc 0.546 (0.536)	
TRAINING - Epoch: [1][250/781]	Time 0.093 (0.108)	Data 0.000 (0.005)	Loss 1.1556 (1.2472)	Prec@1 58.008 (54.748)	Prec@5 93.750 (94.784)	Acc 0.547 (0.536)	
TRAINING - Epoch: [1][260/781]	Time 0.091 (0.108)	Data 0.000 (0.005)	Loss 1.1728 (1.2429)	Prec@1 56.836 (54.832)	Prec@5 96.875 (94.810)	Acc 0.548 (0.537)	
TRAINING - Epoch: [1][270/781]	Time 0.092 (0.108)	Data 0.000 (0.005)	Loss 1.0432 (1.2386)	Prec@1 58.984 (54.975)	Prec@5 97.852 (94.874)	Acc 0.550 (0.537)	
TRAINING - Epoch: [1][280/781]	Time 0.091 (0.107)	Data 0.000 (0.005)	Loss 1.2416 (1.2367)	Prec@1 55.664 (55.073)	Prec@5 93.555 (94.850)	Acc 0.551 (0.538)	
TRAINING - Epoch: [1][290/781]	Time 0.092 (0.107)	Data 0.000 (0.004)	Loss 1.1005 (1.2325)	Prec@1 58.203 (55.219)	Prec@5 97.461 (94.889)	Acc 0.552 (0.538)	
TRAINING - Epoch: [1][300/781]	Time 0.091 (0.107)	Data 0.000 (0.004)	Loss 1.1588 (1.2309)	Prec@1 58.203 (55.283)	Prec@5 95.508 (94.927)	Acc 0.553 (0.539)	
TRAINING - Epoch: [1][310/781]	Time 0.097 (0.107)	Data 0.000 (0.004)	Loss 1.2090 (1.2286)	Prec@1 58.594 (55.367)	Prec@5 93.945 (94.940)	Acc 0.554 (0.539)	
TRAINING - Epoch: [1][320/781]	Time 0.106 (0.107)	Data 0.000 (0.004)	Loss 1.1740 (1.2251)	Prec@1 57.422 (55.514)	Prec@5 93.945 (94.947)	Acc 0.555 (0.540)	
TRAINING - Epoch: [1][330/781]	Time 0.115 (0.107)	Data 0.000 (0.004)	Loss 1.1714 (1.2243)	Prec@1 56.055 (55.562)	Prec@5 94.531 (94.943)	Acc 0.556 (0.540)	
TRAINING - Epoch: [1][340/781]	Time 0.091 (0.107)	Data 0.000 (0.004)	Loss 1.0163 (1.2239)	Prec@1 64.648 (55.558)	Prec@5 95.898 (94.952)	Acc 0.556 (0.541)	
TRAINING - Epoch: [1][350/781]	Time 0.114 (0.107)	Data 0.000 (0.004)	Loss 1.3122 (1.2211)	Prec@1 57.422 (55.687)	Prec@5 94.922 (94.968)	Acc 0.557 (0.541)	
TRAINING - Epoch: [1][360/781]	Time 0.103 (0.106)	Data 0.000 (0.004)	Loss 1.1574 (1.2190)	Prec@1 58.984 (55.814)	Prec@5 94.922 (94.969)	Acc 0.558 (0.541)	
TRAINING - Epoch: [1][370/781]	Time 0.113 (0.106)	Data 0.000 (0.004)	Loss 1.0061 (1.2148)	Prec@1 62.695 (55.987)	Prec@5 98.633 (94.997)	Acc 0.560 (0.542)	
TRAINING - Epoch: [1][380/781]	Time 0.091 (0.106)	Data 0.000 (0.004)	Loss 0.9971 (1.2142)	Prec@1 66.211 (56.024)	Prec@5 95.898 (95.004)	Acc 0.560 (0.542)	
TRAINING - Epoch: [1][390/781]	Time 0.098 (0.106)	Data 0.000 (0.004)	Loss 1.1653 (1.2125)	Prec@1 55.273 (56.072)	Prec@5 95.508 (95.017)	Acc 0.561 (0.543)	
TRAINING - Epoch: [1][400/781]	Time 0.092 (0.106)	Data 0.000 (0.003)	Loss 1.3236 (1.2104)	Prec@1 55.664 (56.137)	Prec@5 93.359 (95.054)	Acc 0.561 (0.543)	
TRAINING - Epoch: [1][410/781]	Time 0.101 (0.106)	Data 0.000 (0.003)	Loss 1.1680 (1.2082)	Prec@1 60.938 (56.255)	Prec@5 94.141 (95.069)	Acc 0.563 (0.544)	
TRAINING - Epoch: [1][420/781]	Time 0.105 (0.106)	Data 0.000 (0.003)	Loss 1.2816 (1.2069)	Prec@1 54.297 (56.327)	Prec@5 94.531 (95.072)	Acc 0.563 (0.544)	
TRAINING - Epoch: [1][430/781]	Time 0.098 (0.106)	Data 0.000 (0.003)	Loss 1.2404 (1.2066)	Prec@1 60.352 (56.336)	Prec@5 93.945 (95.071)	Acc 0.563 (0.545)	
TRAINING - Epoch: [1][440/781]	Time 0.091 (0.106)	Data 0.000 (0.003)	Loss 1.2155 (1.2044)	Prec@1 55.664 (56.428)	Prec@5 96.094 (95.077)	Acc 0.564 (0.545)	
TRAINING - Epoch: [1][450/781]	Time 0.115 (0.106)	Data 0.000 (0.003)	Loss 1.2150 (1.2034)	Prec@1 51.367 (56.470)	Prec@5 95.898 (95.077)	Acc 0.565 (0.546)	
TRAINING - Epoch: [1][460/781]	Time 0.103 (0.106)	Data 0.000 (0.003)	Loss 1.2131 (1.2011)	Prec@1 60.156 (56.559)	Prec@5 93.359 (95.102)	Acc 0.566 (0.546)	
TRAINING - Epoch: [1][470/781]	Time 0.094 (0.106)	Data 0.000 (0.003)	Loss 1.2230 (1.1988)	Prec@1 56.055 (56.633)	Prec@5 91.406 (95.116)	Acc 0.566 (0.546)	
TRAINING - Epoch: [1][480/781]	Time 0.091 (0.106)	Data 0.000 (0.003)	Loss 1.1065 (1.1974)	Prec@1 60.547 (56.688)	Prec@5 97.461 (95.137)	Acc 0.567 (0.547)	
TRAINING - Epoch: [1][490/781]	Time 0.133 (0.106)	Data 0.008 (0.003)	Loss 1.0019 (1.1954)	Prec@1 66.016 (56.773)	Prec@5 95.898 (95.141)	Acc 0.568 (0.547)	
TRAINING - Epoch: [1][500/781]	Time 0.111 (0.106)	Data 0.000 (0.003)	Loss 1.3537 (1.1941)	Prec@1 54.688 (56.840)	Prec@5 94.141 (95.145)	Acc 0.568 (0.548)	
TRAINING - Epoch: [1][510/781]	Time 0.101 (0.105)	Data 0.007 (0.003)	Loss 1.1790 (1.1922)	Prec@1 60.156 (56.912)	Prec@5 94.336 (95.152)	Acc 0.569 (0.548)	
TRAINING - Epoch: [1][520/781]	Time 0.091 (0.105)	Data 0.000 (0.003)	Loss 1.1485 (1.1913)	Prec@1 50.977 (56.963)	Prec@5 97.070 (95.161)	Acc 0.570 (0.548)	
TRAINING - Epoch: [1][530/781]	Time 0.132 (0.105)	Data 0.000 (0.003)	Loss 1.0685 (1.1891)	Prec@1 61.328 (57.041)	Prec@5 94.922 (95.171)	Acc 0.570 (0.549)	
TRAINING - Epoch: [1][540/781]	Time 0.108 (0.105)	Data 0.000 (0.003)	Loss 0.9057 (1.1887)	Prec@1 69.727 (57.060)	Prec@5 96.875 (95.161)	Acc 0.571 (0.549)	
TRAINING - Epoch: [1][550/781]	Time 0.111 (0.105)	Data 0.000 (0.003)	Loss 0.9742 (1.1857)	Prec@1 65.039 (57.165)	Prec@5 96.680 (95.181)	Acc 0.572 (0.550)	
TRAINING - Epoch: [1][560/781]	Time 0.110 (0.105)	Data 0.000 (0.003)	Loss 1.3975 (1.1848)	Prec@1 53.320 (57.235)	Prec@5 90.820 (95.177)	Acc 0.572 (0.550)	
TRAINING - Epoch: [1][570/781]	Time 0.113 (0.105)	Data 0.000 (0.003)	Loss 0.9930 (1.1837)	Prec@1 64.453 (57.289)	Prec@5 95.898 (95.185)	Acc 0.573 (0.550)	
TRAINING - Epoch: [1][580/781]	Time 0.091 (0.105)	Data 0.000 (0.003)	Loss 1.0427 (1.1811)	Prec@1 63.672 (57.384)	Prec@5 95.703 (95.210)	Acc 0.574 (0.551)	
TRAINING - Epoch: [1][590/781]	Time 0.092 (0.105)	Data 0.000 (0.003)	Loss 1.1978 (1.1801)	Prec@1 60.742 (57.436)	Prec@5 94.531 (95.222)	Acc 0.574 (0.551)	
TRAINING - Epoch: [1][600/781]	Time 0.111 (0.105)	Data 0.000 (0.003)	Loss 1.1936 (1.1784)	Prec@1 60.938 (57.488)	Prec@5 96.289 (95.246)	Acc 0.575 (0.552)	
TRAINING - Epoch: [1][610/781]	Time 0.102 (0.105)	Data 0.000 (0.002)	Loss 1.2165 (1.1774)	Prec@1 56.055 (57.509)	Prec@5 92.969 (95.263)	Acc 0.575 (0.552)	
TRAINING - Epoch: [1][620/781]	Time 0.091 (0.105)	Data 0.000 (0.002)	Loss 0.9016 (1.1767)	Prec@1 65.234 (57.511)	Prec@5 98.438 (95.285)	Acc 0.575 (0.552)	
TRAINING - Epoch: [1][630/781]	Time 0.106 (0.105)	Data 0.000 (0.002)	Loss 1.0107 (1.1740)	Prec@1 67.578 (57.610)	Prec@5 97.461 (95.303)	Acc 0.576 (0.553)	
TRAINING - Epoch: [1][640/781]	Time 0.091 (0.105)	Data 0.000 (0.002)	Loss 1.0075 (1.1724)	Prec@1 64.648 (57.696)	Prec@5 96.680 (95.315)	Acc 0.577 (0.553)	
TRAINING - Epoch: [1][650/781]	Time 0.100 (0.105)	Data 0.000 (0.002)	Loss 1.0488 (1.1713)	Prec@1 65.625 (57.756)	Prec@5 95.117 (95.330)	Acc 0.578 (0.554)	
TRAINING - Epoch: [1][660/781]	Time 0.091 (0.105)	Data 0.000 (0.002)	Loss 0.9635 (1.1692)	Prec@1 64.648 (57.828)	Prec@5 96.484 (95.348)	Acc 0.578 (0.554)	
TRAINING - Epoch: [1][670/781]	Time 0.105 (0.105)	Data 0.000 (0.002)	Loss 1.1813 (1.1676)	Prec@1 56.250 (57.888)	Prec@5 96.094 (95.363)	Acc 0.579 (0.554)	
TRAINING - Epoch: [1][680/781]	Time 0.104 (0.105)	Data 0.000 (0.002)	Loss 0.9974 (1.1659)	Prec@1 65.430 (57.935)	Prec@5 97.852 (95.392)	Acc 0.579 (0.555)	
TRAINING - Epoch: [1][690/781]	Time 0.092 (0.105)	Data 0.000 (0.002)	Loss 0.8289 (1.1645)	Prec@1 68.750 (57.986)	Prec@5 97.461 (95.402)	Acc 0.580 (0.555)	
TRAINING - Epoch: [1][700/781]	Time 0.111 (0.105)	Data 0.000 (0.002)	Loss 1.1605 (1.1638)	Prec@1 54.883 (58.004)	Prec@5 99.023 (95.415)	Acc 0.580 (0.555)	
TRAINING - Epoch: [1][710/781]	Time 0.100 (0.105)	Data 0.000 (0.002)	Loss 1.0429 (1.1619)	Prec@1 62.500 (58.079)	Prec@5 93.555 (95.430)	Acc 0.581 (0.556)	
TRAINING - Epoch: [1][720/781]	Time 0.110 (0.105)	Data 0.000 (0.002)	Loss 0.9704 (1.1598)	Prec@1 65.625 (58.154)	Prec@5 96.484 (95.457)	Acc 0.582 (0.556)	
TRAINING - Epoch: [1][730/781]	Time 0.129 (0.105)	Data 0.000 (0.002)	Loss 1.0185 (1.1578)	Prec@1 62.305 (58.221)	Prec@5 95.703 (95.473)	Acc 0.582 (0.556)	
TRAINING - Epoch: [1][740/781]	Time 0.092 (0.105)	Data 0.000 (0.002)	Loss 1.1878 (1.1566)	Prec@1 55.273 (58.261)	Prec@5 95.312 (95.478)	Acc 0.583 (0.557)	
TRAINING - Epoch: [1][750/781]	Time 0.092 (0.105)	Data 0.000 (0.002)	Loss 1.4164 (1.1560)	Prec@1 48.242 (58.276)	Prec@5 90.820 (95.478)	Acc 0.583 (0.557)	
TRAINING - Epoch: [1][760/781]	Time 0.092 (0.105)	Data 0.000 (0.002)	Loss 1.0189 (1.1541)	Prec@1 65.820 (58.363)	Prec@5 94.336 (95.478)	Acc 0.584 (0.557)	
TRAINING - Epoch: [1][770/781]	Time 0.092 (0.105)	Data 0.000 (0.002)	Loss 1.0838 (1.1518)	Prec@1 62.305 (58.459)	Prec@5 95.898 (95.488)	Acc 0.585 (0.558)	
TRAINING - Epoch: [1][780/781]	Time 0.092 (0.105)	Data 0.000 (0.002)	Loss 0.9554 (1.1503)	Prec@1 66.406 (58.524)	Prec@5 97.852 (95.495)	Acc 0.585 (0.558)	
EVALUATING - Epoch: [1][0/157]	Time 0.418 (0.418)	Data 0.412 (0.412)	Loss 1.1407 (1.1407)	Prec@1 59.375 (59.375)	Prec@5 96.875 (96.875)	Acc 0.594 (0.594)	
EVALUATING - Epoch: [1][10/157]	Time 0.004 (0.051)	Data 0.000 (0.041)	Loss 1.1140 (1.0988)	Prec@1 62.500 (63.068)	Prec@5 96.875 (96.733)	Acc 0.631 (0.609)	
EVALUATING - Epoch: [1][20/157]	Time 0.003 (0.030)	Data 0.000 (0.022)	Loss 0.9920 (1.1043)	Prec@1 60.938 (63.170)	Prec@5 100.000 (97.173)	Acc 0.632 (0.620)	
EVALUATING - Epoch: [1][30/157]	Time 0.006 (0.023)	Data 0.003 (0.016)	Loss 1.3191 (1.0870)	Prec@1 60.938 (63.911)	Prec@5 93.750 (97.077)	Acc 0.639 (0.625)	
EVALUATING - Epoch: [1][40/157]	Time 0.013 (0.020)	Data 0.000 (0.013)	Loss 1.2479 (1.1267)	Prec@1 65.625 (62.995)	Prec@5 95.312 (96.799)	Acc 0.630 (0.628)	
EVALUATING - Epoch: [1][50/157]	Time 0.003 (0.017)	Data 0.000 (0.011)	Loss 1.2928 (1.1276)	Prec@1 53.125 (62.776)	Prec@5 93.750 (96.752)	Acc 0.628 (0.628)	
EVALUATING - Epoch: [1][60/157]	Time 0.004 (0.016)	Data 0.000 (0.009)	Loss 0.9514 (1.1328)	Prec@1 62.500 (62.500)	Prec@5 100.000 (96.644)	Acc 0.625 (0.628)	
EVALUATING - Epoch: [1][70/157]	Time 0.003 (0.014)	Data 0.000 (0.008)	Loss 1.0246 (1.1181)	Prec@1 65.625 (63.248)	Prec@5 98.438 (96.699)	Acc 0.632 (0.628)	
EVALUATING - Epoch: [1][80/157]	Time 0.013 (0.014)	Data 0.000 (0.007)	Loss 1.0828 (1.1076)	Prec@1 64.062 (63.484)	Prec@5 93.750 (96.798)	Acc 0.635 (0.629)	
EVALUATING - Epoch: [1][90/157]	Time 0.004 (0.013)	Data 0.000 (0.007)	Loss 1.0704 (1.1079)	Prec@1 67.188 (63.393)	Prec@5 98.438 (96.858)	Acc 0.634 (0.629)	
EVALUATING - Epoch: [1][100/157]	Time 0.013 (0.012)	Data 0.000 (0.006)	Loss 1.2106 (1.1079)	Prec@1 67.188 (63.134)	Prec@5 96.875 (96.875)	Acc 0.631 (0.630)	
EVALUATING - Epoch: [1][110/157]	Time 0.003 (0.012)	Data 0.000 (0.006)	Loss 0.9954 (1.1166)	Prec@1 62.500 (63.049)	Prec@5 100.000 (96.945)	Acc 0.630 (0.630)	
EVALUATING - Epoch: [1][120/157]	Time 0.003 (0.012)	Data 0.000 (0.005)	Loss 0.9003 (1.1074)	Prec@1 67.188 (63.404)	Prec@5 98.438 (97.017)	Acc 0.634 (0.630)	
EVALUATING - Epoch: [1][130/157]	Time 0.019 (0.011)	Data 0.005 (0.005)	Loss 1.1259 (1.1122)	Prec@1 64.062 (63.383)	Prec@5 95.312 (97.006)	Acc 0.634 (0.630)	
EVALUATING - Epoch: [1][140/157]	Time 0.006 (0.011)	Data 0.000 (0.005)	Loss 1.1363 (1.1187)	Prec@1 64.062 (63.087)	Prec@5 96.875 (96.986)	Acc 0.631 (0.630)	
EVALUATING - Epoch: [1][150/157]	Time 0.003 (0.011)	Data 0.000 (0.004)	Loss 1.0021 (1.1144)	Prec@1 70.312 (63.204)	Prec@5 96.875 (96.968)	Acc 0.632 (0.630)	
EVALUATING - Epoch: [1][156/157]	Time 0.004 (0.010)	Data 0.000 (0.004)	Loss 1.2821 (1.1161)	Prec@1 62.500 (63.120)	Prec@5 100.000 (96.990)	Acc 0.631 (0.630)	

Results - Epoch: 2
Training Loss 1.1503 	Training Prec@1 58.524 	Training Prec@5 95.495 	Validation Loss 1.1161 	Validation Prec@1 63.120 	Validation Prec@5 96.990 	

/scratch/tor213/DLS/question4/Hoffer/utils/log.py:163: FutureWarning: The frame.append method is deprecated and will be removed from pandas in a future version. Use pandas.concat instead.
  self.results = self.results.append(df, ignore_index=True)

Starting Epoch: 3

/scratch/tor213/.env/lib64/python3.8/site-packages/torch/utils/data/dataloader.py:478: UserWarning: This DataLoader will create 8 worker processes in total. Our suggested max number of worker in current system is 2, which is smaller than what this DataLoader is going to create. Please be aware that excessive worker creation might get DataLoader running slow or even freeze, lower the worker number to avoid potential slowness/freeze if necessary.
  warnings.warn(_create_warning_msg(
TRAINING - Epoch: [2][0/781]	Time 0.670 (0.670)	Data 0.560 (0.560)	Loss 0.8035 (0.8035)	Prec@1 69.141 (69.141)	Prec@5 99.219 (99.219)	Acc 0.691 (0.691)	
TRAINING - Epoch: [2][10/781]	Time 0.105 (0.211)	Data 0.000 (0.108)	Loss 1.1204 (1.0573)	Prec@1 60.352 (62.482)	Prec@5 96.680 (96.768)	Acc 0.625 (0.640)	
TRAINING - Epoch: [2][20/781]	Time 0.121 (0.161)	Data 0.000 (0.056)	Loss 1.1769 (1.0378)	Prec@1 57.812 (63.560)	Prec@5 94.922 (96.531)	Acc 0.636 (0.639)	
TRAINING - Epoch: [2][30/781]	Time 0.129 (0.144)	Data 0.000 (0.038)	Loss 1.0264 (1.0324)	Prec@1 65.430 (63.596)	Prec@5 95.508 (96.421)	Acc 0.636 (0.639)	
TRAINING - Epoch: [2][40/781]	Time 0.104 (0.134)	Data 0.000 (0.029)	Loss 0.9687 (1.0236)	Prec@1 62.695 (63.434)	Prec@5 97.852 (96.584)	Acc 0.634 (0.638)	
TRAINING - Epoch: [2][50/781]	Time 0.092 (0.128)	Data 0.000 (0.024)	Loss 0.9233 (1.0244)	Prec@1 66.211 (63.289)	Prec@5 96.875 (96.569)	Acc 0.633 (0.637)	
TRAINING - Epoch: [2][60/781]	Time 0.115 (0.124)	Data 0.000 (0.020)	Loss 0.9863 (1.0275)	Prec@1 60.938 (62.993)	Prec@5 96.875 (96.507)	Acc 0.630 (0.636)	
TRAINING - Epoch: [2][70/781]	Time 0.091 (0.121)	Data 0.000 (0.017)	Loss 0.8005 (1.0173)	Prec@1 71.484 (63.380)	Prec@5 98.242 (96.572)	Acc 0.634 (0.635)	
TRAINING - Epoch: [2][80/781]	Time 0.100 (0.119)	Data 0.000 (0.015)	Loss 1.0401 (1.0110)	Prec@1 66.211 (63.679)	Prec@5 93.750 (96.559)	Acc 0.637 (0.635)	
TRAINING - Epoch: [2][90/781]	Time 0.091 (0.117)	Data 0.000 (0.014)	Loss 1.1882 (1.0125)	Prec@1 55.859 (63.635)	Prec@5 95.703 (96.551)	Acc 0.636 (0.635)	
TRAINING - Epoch: [2][100/781]	Time 0.127 (0.115)	Data 0.000 (0.012)	Loss 1.0539 (1.0071)	Prec@1 61.719 (63.800)	Prec@5 93.750 (96.579)	Acc 0.638 (0.636)	
TRAINING - Epoch: [2][110/781]	Time 0.105 (0.114)	Data 0.000 (0.011)	Loss 0.9898 (0.9987)	Prec@1 61.328 (64.068)	Prec@5 97.266 (96.657)	Acc 0.641 (0.636)	
TRAINING - Epoch: [2][120/781]	Time 0.102 (0.114)	Data 0.000 (0.010)	Loss 0.9939 (0.9921)	Prec@1 65.234 (64.329)	Prec@5 96.289 (96.686)	Acc 0.643 (0.636)	
TRAINING - Epoch: [2][130/781]	Time 0.105 (0.113)	Data 0.000 (0.010)	Loss 1.0300 (0.9924)	Prec@1 63.867 (64.277)	Prec@5 96.289 (96.705)	Acc 0.643 (0.637)	
TRAINING - Epoch: [2][140/781]	Time 0.114 (0.112)	Data 0.000 (0.009)	Loss 1.0080 (0.9877)	Prec@1 67.383 (64.509)	Prec@5 95.117 (96.702)	Acc 0.645 (0.637)	
TRAINING - Epoch: [2][150/781]	Time 0.094 (0.112)	Data 0.000 (0.009)	Loss 1.3627 (0.9913)	Prec@1 52.930 (64.368)	Prec@5 93.555 (96.689)	Acc 0.644 (0.638)	
TRAINING - Epoch: [2][160/781]	Time 0.112 (0.111)	Data 0.000 (0.008)	Loss 1.2136 (0.9958)	Prec@1 60.547 (64.158)	Prec@5 95.117 (96.666)	Acc 0.642 (0.638)	
TRAINING - Epoch: [2][170/781]	Time 0.091 (0.111)	Data 0.000 (0.008)	Loss 0.9946 (0.9942)	Prec@1 63.867 (64.240)	Prec@5 96.680 (96.658)	Acc 0.642 (0.638)	
TRAINING - Epoch: [2][180/781]	Time 0.100 (0.110)	Data 0.000 (0.007)	Loss 0.9401 (0.9931)	Prec@1 66.016 (64.288)	Prec@5 96.680 (96.672)	Acc 0.643 (0.639)	
TRAINING - Epoch: [2][190/781]	Time 0.121 (0.110)	Data 0.000 (0.007)	Loss 0.9145 (0.9914)	Prec@1 68.164 (64.387)	Prec@5 98.047 (96.684)	Acc 0.644 (0.639)	
TRAINING - Epoch: [2][200/781]	Time 0.091 (0.110)	Data 0.000 (0.007)	Loss 0.9302 (0.9901)	Prec@1 67.578 (64.398)	Prec@5 97.461 (96.726)	Acc 0.644 (0.639)	
TRAINING - Epoch: [2][210/781]	Time 0.102 (0.109)	Data 0.000 (0.006)	Loss 1.0178 (0.9905)	Prec@1 64.648 (64.402)	Prec@5 96.875 (96.719)	Acc 0.644 (0.639)	
TRAINING - Epoch: [2][220/781]	Time 0.105 (0.109)	Data 0.000 (0.006)	Loss 0.9678 (0.9877)	Prec@1 62.891 (64.492)	Prec@5 97.656 (96.759)	Acc 0.645 (0.640)	
TRAINING - Epoch: [2][230/781]	Time 0.091 (0.108)	Data 0.000 (0.006)	Loss 0.9624 (0.9850)	Prec@1 65.820 (64.623)	Prec@5 98.242 (96.781)	Acc 0.646 (0.640)	
TRAINING - Epoch: [2][240/781]	Time 0.137 (0.108)	Data 0.009 (0.005)	Loss 0.9789 (0.9862)	Prec@1 67.383 (64.549)	Prec@5 95.117 (96.793)	Acc 0.645 (0.640)	
TRAINING - Epoch: [2][250/781]	Time 0.091 (0.108)	Data 0.000 (0.005)	Loss 1.0232 (0.9878)	Prec@1 64.844 (64.528)	Prec@5 97.852 (96.766)	Acc 0.645 (0.640)	
TRAINING - Epoch: [2][260/781]	Time 0.118 (0.108)	Data 0.000 (0.005)	Loss 0.8572 (0.9856)	Prec@1 71.289 (64.604)	Prec@5 98.438 (96.795)	Acc 0.646 (0.641)	
TRAINING - Epoch: [2][270/781]	Time 0.092 (0.107)	Data 0.000 (0.005)	Loss 1.1149 (0.9829)	Prec@1 57.812 (64.757)	Prec@5 96.289 (96.805)	Acc 0.648 (0.641)	
TRAINING - Epoch: [2][280/781]	Time 0.099 (0.107)	Data 0.000 (0.005)	Loss 0.9777 (0.9830)	Prec@1 65.430 (64.763)	Prec@5 97.070 (96.792)	Acc 0.648 (0.641)	
TRAINING - Epoch: [2][290/781]	Time 0.091 (0.107)	Data 0.000 (0.005)	Loss 0.8738 (0.9805)	Prec@1 67.383 (64.909)	Prec@5 97.070 (96.798)	Acc 0.649 (0.641)	
TRAINING - Epoch: [2][300/781]	Time 0.093 (0.107)	Data 0.000 (0.004)	Loss 0.9870 (0.9794)	Prec@1 64.844 (64.991)	Prec@5 96.680 (96.824)	Acc 0.650 (0.642)	
TRAINING - Epoch: [2][310/781]	Time 0.092 (0.106)	Data 0.000 (0.004)	Loss 0.7877 (0.9789)	Prec@1 71.680 (65.006)	Prec@5 97.852 (96.839)	Acc 0.650 (0.642)	
TRAINING - Epoch: [2][320/781]	Time 0.095 (0.106)	Data 0.000 (0.004)	Loss 1.0898 (0.9770)	Prec@1 62.500 (65.062)	Prec@5 96.680 (96.873)	Acc 0.651 (0.642)	
TRAINING - Epoch: [2][330/781]	Time 0.110 (0.106)	Data 0.000 (0.004)	Loss 1.0537 (0.9775)	Prec@1 56.641 (65.031)	Prec@5 97.070 (96.884)	Acc 0.650 (0.642)	
TRAINING - Epoch: [2][340/781]	Time 0.117 (0.106)	Data 0.000 (0.004)	Loss 0.8889 (0.9771)	Prec@1 71.289 (65.063)	Prec@5 95.703 (96.892)	Acc 0.651 (0.643)	
TRAINING - Epoch: [2][350/781]	Time 0.092 (0.106)	Data 0.000 (0.004)	Loss 0.7275 (0.9748)	Prec@1 72.461 (65.121)	Prec@5 98.633 (96.908)	Acc 0.651 (0.643)	
TRAINING - Epoch: [2][360/781]	Time 0.091 (0.106)	Data 0.000 (0.004)	Loss 1.0774 (0.9727)	Prec@1 61.523 (65.208)	Prec@5 94.336 (96.931)	Acc 0.652 (0.643)	
